genero,localidad,tipo_tramite,clase,fecha_otorgamiento,fecha_inicio_tramite,fecha_vencimiento,estado_licencia
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2, G.1, G.2",4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",4/jun/2025,4/jun/2025,4/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"C, D.1",4/jun/2025,4/jun/2025,4/abr/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2, D.1",4/jun/2025,4/jun/2025,4/jun/2027,VIGENTE
MASCULINO,VENADO TUERTO,DUPLICADO,B.2,4/jun/2025,4/jun/2025,15/abr/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,4/jun/2025,4/jun/2025,4/ene/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.1,4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,4/jun/2025,4/jun/2025,4/jun/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.1, E.2",4/jun/2025,4/jun/2025,4/jun/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,4/jun/2025,4/jun/2025,4/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,5/jun/2025,12/may/2025,5/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,5/jun/2025,23/may/2025,5/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",5/jun/2025,23/may/2025,5/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",5/jun/2025,26/may/2025,5/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,5/jun/2025,26/may/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"B.1, G.1",5/jun/2025,26/may/2025,5/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",5/jun/2025,27/may/2025,5/jun/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, E.1",5/jun/2025,2/jun/2025,5/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",5/jun/2025,4/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,5/jun/2025,5/jun/2025,5/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"B.2, D.1",5/jun/2025,5/jun/2025,5/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2, D.1",5/jun/2025,5/jun/2025,5/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, D.1",5/jun/2025,5/jun/2025,5/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,5/jun/2025,5/jun/2025,5/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,5/jun/2025,5/jun/2025,5/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",5/jun/2025,5/jun/2025,5/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, E.1",5/jun/2025,5/jun/2025,5/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,5/jun/2025,5/jun/2025,5/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,D.1,5/jun/2025,5/jun/2025,5/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, E.1",5/jun/2025,5/jun/2025,5/jun/2026,VIGENTE
MASCULINO,SAN EDUARDO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,DUPLICADO POR CAMBIO DE DATOS,B.1,5/jun/2025,5/jun/2025,30/dic/2025,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",5/jun/2025,5/jun/2025,5/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,5/jun/2025,5/jun/2025,5/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,DUPLICADO,"A.2.1, E.1",5/jun/2025,5/jun/2025,2/ene/2027,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,5/jun/2025,5/jun/2025,5/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,5/jun/2025,5/jun/2025,5/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,5/jun/2025,5/jun/2025,5/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",5/jun/2025,5/jun/2025,5/jun/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.1,5/jun/2025,5/jun/2025,5/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,6/jun/2025,29/abr/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",6/jun/2025,8/may/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,DUPLICADO,A.2.1,6/jun/2025,15/may/2025,31/jul/2029,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,A.2.2,6/jun/2025,20/may/2025,6/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,6/jun/2025,22/may/2025,6/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,6/jun/2025,26/may/2025,6/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1, E.2",6/jun/2025,27/may/2025,6/jun/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,27/may/2025,6/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,5/jun/2025,6/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,6/jun/2025,5/jun/2025,6/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, E.1",6/jun/2025,6/jun/2025,6/jun/2027,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",6/jun/2025,6/jun/2025,6/jun/2028,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.1",6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2, D.3",6/jun/2025,6/jun/2025,6/jun/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.1",6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,B.1,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,C,6/jun/2025,6/jun/2025,6/oct/2025,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,6/jun/2025,6/jun/2025,6/jun/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, D.1",6/jun/2025,6/jun/2025,6/jun/2027,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.2,6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, B.2",6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,6/jun/2025,6/jun/2025,6/oct/2025,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.1",6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2, D.1, D.3",6/jun/2025,6/jun/2025,6/jun/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,6/jun/2025,6/jun/2025,6/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1, G.1",6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",6/jun/2025,6/jun/2025,6/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",9/jun/2025,29/oct/2024,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.1",9/jun/2025,3/feb/2025,9/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,9/jun/2025,23/abr/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,9/jun/2025,7/may/2025,9/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,9/jun/2025,14/may/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,9/jun/2025,15/may/2025,9/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,9/jun/2025,27/may/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, E.1, G.1",9/jun/2025,30/may/2025,9/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,9/jun/2025,2/jun/2025,9/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,9/jun/2025,2/jun/2025,9/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.2, E.1",9/jun/2025,5/jun/2025,9/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,9/jun/2025,6/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",9/jun/2025,6/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,"A.2.2, B.2",9/jun/2025,6/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,9/jun/2025,6/jun/2025,9/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,9/jun/2025,9/jun/2025,9/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/jun/2025,9/jun/2025,9/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,9/jun/2025,9/jun/2025,9/ago/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/jun/2025,9/jun/2025,9/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,9/jun/2025,9/jun/2025,9/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"B.2, G.1, G.2",9/jun/2025,9/jun/2025,9/jun/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,9/jun/2025,9/jun/2025,9/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,9/jun/2025,9/jun/2025,9/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/jun/2025,9/jun/2025,9/jun/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, D.1",9/jun/2025,9/jun/2025,9/jun/2027,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,9/jun/2025,9/jun/2025,9/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.1,9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.2,9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/jun/2025,9/jun/2025,9/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.1",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2, G.1, G.2",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,B.1,9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.3, B.2",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,A.2.1,9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,9/jun/2025,9/jun/2025,9/mar/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.2",9/jun/2025,9/jun/2025,9/jun/2026,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,A.2.1,9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, E.1",9/jun/2025,9/jun/2025,9/oct/2025,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,9/jun/2025,9/jun/2025,9/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, D.1, D.3",9/jun/2025,9/jun/2025,9/jun/2027,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,9/jun/2025,9/jun/2025,9/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",9/jun/2025,9/jun/2025,9/jun/2028,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.2",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,B.2,9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, B.1",9/jun/2025,9/jun/2025,9/jun/2030,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,"A.2.1, B.1",10/jun/2025,7/abr/2025,10/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.1, B.2",10/jun/2025,23/may/2025,10/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.2, D.3, E.1, E.2",10/jun/2025,26/may/2025,10/jun/2027,VIGENTE
FEMENINO,VENADO TUERTO,ORIGINAL,A.2.1,10/jun/2025,30/may/2025,10/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, D.1, E.1",10/jun/2025,2/jun/2025,10/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.2.1, E.1",10/jun/2025,3/jun/2025,10/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,E.1,10/jun/2025,5/jun/2025,10/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,10/jun/2025,10/jun/2025,10/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,DUPLICADO POR CAMBIO DE DATOS,B.1,10/jun/2025,10/jun/2025,9/may/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,10/jun/2025,10/jun/2025,10/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,ORIGINAL,A.2.1,10/jun/2025,10/jun/2025,10/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, D.1",10/jun/2025,10/jun/2025,10/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.2,10/jun/2025,10/jun/2025,10/jun/2026,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN CON AMPLIACIÓN,"A.2.2, B.2",10/jun/2025,10/jun/2025,10/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,"A.3, B.1",10/jun/2025,10/jun/2025,10/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,B.1,10/jun/2025,10/jun/2025,10/jun/2030,VIGENTE
MASCULINO,VENADO TUERTO,RENOVACIÓN,D.1,10/jun/2025,10/jun/2025,10/jun/2026,VIGENTE
